"dyadidyr","ccode_1","ccode_2","year","stateabb_1","majpow_1","numGPs","numstates","milex_1","milper_1","irst_1","pec_1","tpop_1","upop_1","cap_1","stateabb_2","majpow_2","milex_2","milper_2","irst_2","pec_2","tpop_2","upop_2","cap_2","dyad","conttype","colcont","alliance","distance"
551560986,551,560,1986,"ZAM",0,5,161,69164,17,0,6625,6560,2092,0.000738828559406102,"SAF",0,2340000,90,8127,177616,33833,9432,0.00796377751976252,NA,0,1,0,1142.31103515625
551560987,551,560,1987,"ZAM",0,5,161,71014,17,0,6728,6720,2152,0.000737301772460341,"SAF",0,3290000,102,9032,176347,34626,9569,0.00820106640458107,NA,0,1,0,1142.31103515625
552200965,552,200,1965,"ZIM",0,5,125,15435,10,130,1909,4475,553,0.000595554534811527,"UKG",1,5832633,425,27421,254766,54350,21343,0.0370770879089832,NA,0,0,0,8292.5087890625
552200966,552,200,1966,"ZIM",0,5,129,17640,10,130,1794,4630,585,0.000586841255426407,"UKG",1,6032499,425,27686,256902,54643,21939,0.0353642553091049,NA,0,0,0,8292.5087890625
552200002,552,200,2002,"ZIM",0,7,192,920000,26,105,11138,12641,2431,0.00111750536598265,"UKG",1,38141000,210,11667,362457,59432,25594,0.019264729693532,NA,0,0,0,8292.5087890625
552490966,552,490,1966,"ZIM",0,5,129,17640,10,130,1794,4630,585,0.000586841255426407,"DRC",0,32000,25,0,274,18125,1881,0.00165782892145216,NA,0,0,0,NA
552500998,552,500,1998,"ZIM",0,7,187,334000,40,212,10673,11377,2190,0.00107699364889413,"UGA",0,230000,50,30,9457,20554,1122,0.00123763573355973,NA,0,0,0,2028.8955078125
552500999,552,500,1999,"ZIM",0,7,190,418000,40,255,11547,11529,2248,0.00110528734512627,"UGA",0,199000,50,30,9768,21143,1172,0.00123974459711462,NA,0,0,0,2028.8955078125
552500000,552,500,2000,"ZIM",0,7,191,276000,40,258,11369,11669,2307,0.00106237095315009,"UGA",0,135000,50,30,10269,21778,1222,0.00123713177163154,NA,0,0,0,2028.8955078125
552500001,552,500,2001,"ZIM",0,7,191,267000,39,149,11154,12960,2365,0.00107838481198996,"UGA",0,126000,55,30,11325,23310,1272,0.00134989619255066,NA,0,0,0,2028.8955078125
552510977,552,510,1977,"ZIM",0,5,152,206992,17,734,6933,6520,976,0.000931140733882785,"TAZ",0,136572,31,0,7397,16920,940,0.00122732319869101,NA,0,0,0,1394.5537109375
552510978,552,510,1978,"ZIM",0,5,154,261039,24,778,7010,6720,1029,0.000988405663520098,"TAZ",0,264913,63,0,7490,17443,1080,0.00148931914009154,NA,0,0,0,1394.5537109375
552510979,552,510,1979,"ZIM",0,5,156,363507,38,740,7272,6930,999,0.00107260188087821,"TAZ",0,261569,53,0,7711,17982,1124,0.0014230195665732,NA,0,0,0,1394.5537109375
552517998,552,517,1998,"ZIM",0,7,187,334000,40,212,10673,11377,2190,0.00107699364889413,"RWA",0,144000,40,0,2269,6604,296,0.00058001815341413,NA,0,0,0,1772.91564941406
552517999,552,517,1999,"ZIM",0,7,190,418000,40,255,11547,11529,2248,0.00110528734512627,"RWA",0,135000,40,0,2364,7235,326,0.000594048644416034,NA,0,0,0,1772.91564941406
552517000,552,517,2000,"ZIM",0,7,191,276000,40,258,11369,11669,2307,0.00106237095315009,"RWA",0,98000,70,0,1586,7733,350,0.000818433065433055,NA,0,0,0,1772.91564941406
552517001,552,517,2001,"ZIM",0,7,191,267000,39,149,11154,12960,2365,0.00107838481198996,"RWA",0,98000,70,0,1589,7740,375,0.000851627963129431,NA,0,0,0,1772.91564941406
552520966,552,520,1966,"ZIM",0,5,129,17640,10,130,1794,4630,585,0.000586841255426407,"SOM",0,6496,15,0,2,2555,152,0.000286471156869084,NA,0,0,0,2710.6728515625
552540979,552,540,1979,"ZIM",0,5,156,363507,38,740,7272,6930,999,0.00107260188087821,"ANG",0,529165,47,10,5150,6828,858,0.000950991583522409,NA,0,0,0,2170.01196289062
552541975,552,541,1975,"ZIM",0,5,150,116956,15,800,6165,6280,885,0.000905935477931052,"MZM",0,18018,20,0,9880,9119,539,0.000800830195657909,541552,1,0,0,918.943603515625
552541976,552,541,1976,"ZIM",0,5,151,140294,17,734,7452,6330,931,0.000915940676350147,"MZM",0,52853,21,0,9628,9322,576,0.000812464335467666,541552,1,0,0,918.943603515625
552541977,552,541,1977,"ZIM",0,5,152,206992,17,734,6933,6520,976,0.000931140733882785,"MZM",0,65886,26,0,9806,9529,616,0.000852624420076609,541552,1,0,0,918.943603515625
552551965,552,551,1965,"ZIM",0,5,125,15435,10,130,1909,4475,553,0.000595554534811527,"ZAM",0,33604,9,0,1439,3695,281,0.000425538833951578,551552,1,0,0,396.804077148438
552551966,552,551,1966,"ZIM",0,5,129,17640,10,130,1794,4630,585,0.000586841255426407,"ZAM",0,35284,11,0,1299,3797,360,0.000445288082119077,551552,1,0,0,396.804077148438
552551969,552,551,1969,"ZIM",0,5,133,21560,11,140,2591,5130,677,0.000608439208008349,"ZAM",0,37239,11,0,1552,4125,713,0.00051693239947781,551552,1,0,0,396.804077148438
552551973,552,551,1973,"ZIM",0,5,141,76823,11,400,6720,5890,809,0.00076890253694728,"ZAM",0,52000,16,0,4859,4614,1223,0.000694688817020506,551552,1,0,0,396.804077148438
552551974,552,551,1974,"ZIM",0,5,143,102017,15,500,6491,6080,844,0.000818384403828532,"ZAM",0,59000,16,0,5576,4751,1267,0.000701906101312488,551552,1,0,0,396.804077148438
552551976,552,551,1976,"ZIM",0,5,151,140294,17,734,7452,6330,931,0.000915940676350147,"ZAM",0,68000,17,0,5877,5041,1355,0.000710723921656609,551552,1,0,0,396.804077148438
552551977,552,551,1977,"ZIM",0,5,152,206992,17,734,6933,6520,976,0.000931140733882785,"ZAM",0,70000,20,0,5884,5195,1399,0.000729400373529643,551552,1,0,0,396.804077148438
552551978,552,551,1978,"ZIM",0,5,154,261039,24,778,7010,6720,1029,0.000988405663520098,"ZAM",0,76000,14,0,6014,5355,1443,0.000690451357513666,551552,1,0,0,396.804077148438
552551979,552,551,1979,"ZIM",0,5,156,363507,38,740,7272,6930,999,0.00107260188087821,"ZAM",0,164084,14,0,6182,5522,1487,0.000714605790562928,551552,1,0,0,396.804077148438
552553986,552,553,1986,"ZIM",0,5,161,389990,45,490,9380,8406,1488,0.00109322869684547,"MAW",0,22300,7,0,1601,7279,449,0.000381300662411377,NA,0,0,0,522.367126464844
552560986,552,560,1986,"ZIM",0,5,161,389990,45,490,9380,8406,1488,0.00109322869684547,"SAF",0,2340000,90,8127,177616,33833,9432,0.00796377751976252,552560,1,0,0,926.174255371094
552560988,552,560,1988,"ZIM",0,5,161,460000,45,500,10576,8878,1605,0.00110496871639043,"SAF",0,3410000,100,8830,184479,35425,9706,0.00803912524133921,552560,1,0,0,926.174255371094
552571975,552,571,1975,"ZIM",0,5,150,116956,15,800,6165,6280,885,0.000905935477931052,"BOT",0,0,1,0,341,712,0,4.18884155806154e-05,552571,1,0,0,935.670837402344
552571976,552,571,1976,"ZIM",0,5,151,140294,17,734,7452,6330,931,0.000915940676350147,"BOT",0,0,1,0,510,745,0,4.52608546765987e-05,552571,1,0,0,935.670837402344
552571977,552,571,1977,"ZIM",0,5,152,206992,17,734,6933,6520,976,0.000931140733882785,"BOT",0,3000,1,0,591,780,0,4.83683070342522e-05,552571,1,0,0,935.670837402344
552571978,552,571,1978,"ZIM",0,5,154,261039,24,778,7010,6720,1029,0.000988405663520098,"BOT",0,7000,1,0,627,763,0,4.85440687043592e-05,552571,1,0,0,935.670837402344
552571979,552,571,1979,"ZIM",0,5,156,363507,38,740,7272,6930,999,0.00107260188087821,"BOT",0,13000,2,0,685,854,0,5.97917060076725e-05,552571,1,0,0,935.670837402344
552580966,552,580,1966,"ZIM",0,5,129,17640,10,130,1794,4630,585,0.000586841255426407,"MAG",0,11343,8,0,20,6247,301,0.000466178200440481,NA,0,0,0,1740.94970703125
553235973,553,235,1973,"MAW",0,5,141,2929,5,0,1204,4974,168,0.000308028073050082,"POR",0,678312,276,497,8336,8633,1083,0.00306734652258456,NA,0,0,0,7371.3037109375
553541986,553,541,1986,"MAW",0,5,161,22300,7,0,1601,7279,449,0.000381300662411377,"MZM",0,276040,65,0,8484,14161,1328,0.00123220414388925,541553,1,0,0,1341.77563476562
553551986,553,551,1986,"MAW",0,5,161,22300,7,0,1601,7279,449,0.000381300662411377,"ZAM",0,69164,17,0,6625,6560,2092,0.000738828559406102,551553,1,0,0,620.298889160156
553552986,553,552,1986,"MAW",0,5,161,22300,7,0,1601,7279,449,0.000381300662411377,"ZIM",0,389990,45,490,9380,8406,1488,0.00109322869684547,NA,0,0,0,522.367126464844
560040975,560,40,1975,"SAF",0,5,150,1247438,50,6570,100198,25669,6771,0.00683282036334276,"CUB",0,326000,120,298,15473,9299,1989,0.00204836251214147,NA,0,0,0,13082.6640625
560040976,560,40,1976,"SAF",0,5,151,1445492,59,7137,104062,26347,7053,0.00698341988027096,"CUB",0,-9,125,250,15497,9430,2216,0.00233640428632498,NA,0,0,0,13082.6640625
560040977,560,40,1977,"SAF",0,5,152,1814627,67,7379,108629,27032,7336,0.00722942128777504,"CUB",0,770000,200,330,16463,9547,2444,0.00278218300081789,NA,0,0,0,13082.6640625
560040978,560,40,1978,"SAF",0,5,154,2181013,78,7903,110501,27728,7609,0.00735882250592113,"CUB",0,1031579,210,324,15953,9644,2671,0.00287520536221564,NA,0,0,0,13082.6640625
560040979,560,40,1979,"SAF",0,5,156,2241625,70,8781,117197,28440,7853,0.00742452638223767,"CUB",0,1136486,210,313,16619,9720,2898,0.00287848198786378,NA,0,0,0,13082.6640625
560040980,560,40,1980,"SAF",0,5,156,2858612,70,9064,126143,29170,8138,0.0077956048771739,"CUB",0,1126388,220,292,15706,9724,3126,0.00289983442053199,NA,0,0,0,13082.6640625
560040981,560,40,1981,"SAF",0,5,159,3081006,78,9004,141513,29919,8402,0.00813331827521324,"CUB",0,1272515,225,317,16370,9724,3353,0.00295046297833323,NA,0,0,0,13082.6640625
560040982,560,40,1982,"SAF",0,5,159,2675998,78,8271,149477,30686,8663,0.0081275524571538,"CUB",0,1330000,230,290,17217,9801,3395,0.00296724890358746,NA,0,0,0,13082.6640625
560040983,560,40,1983,"SAF",0,5,160,3306705,77,7190,156422,31467,8919,0.00796953774988651,"CUB",0,1338001,250,352,16987,9897,3428,0.00307259568944573,NA,0,0,0,13082.6640625
560040984,560,40,1984,"SAF",0,5,161,2634556,97,7827,167466,32254,9159,0.00803028512746096,"CUB",0,1357214,297,325,17243,9994,3492,0.00327436486259103,NA,0,0,0,13082.6640625
560040985,560,40,1985,"SAF",0,5,161,2147000,95,8582,171876,33043,9296,0.0080655300989747,"CUB",0,1350000,297,401,17039,10098,3597,0.00328816659748554,NA,0,0,0,13082.6640625
560040986,560,40,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"CUB",0,1480000,297,412,17434,10199,3659,0.00326090957969427,NA,0,0,0,13082.6640625
560040987,560,40,1987,"SAF",0,5,161,3290000,102,9032,176347,34626,9569,0.00820106640458107,"CUB",0,1660000,297,402,18249,10301,3802,0.00328133651055396,NA,0,0,0,13082.6640625
560040988,560,40,1988,"SAF",0,5,161,3410000,100,8830,184479,35425,9706,0.00803912524133921,"CUB",0,2240000,297,321,19915,10412,3944,0.00334452791139483,NA,0,0,0,13082.6640625
560220942,560,220,1942,"SAF",0,6,53,290160,-9,346,24759,10716,1548,0.00632224604487419,"FRN",0,742009,-9,4488,49025,8000,2381,0.015556113794446,NA,0,0,0,8692.8115234375
560255939,560,255,1939,"SAF",0,7,65,8322,5,368,19640,10170,1344,0.00434121116995811,"GMY",1,1.2e+07,2750,23733,255050,79798,23627,0.177955895662308,NA,0,0,0,8828.84765625
560255940,560,255,1940,"SAF",0,7,62,28826,-9,363,21388,10353,1402,0.00535454507917166,"GMY",1,21200000,3300,21540,256916,90211,25219,0.171350821852684,NA,0,0,0,8828.84765625
560255941,560,255,1941,"SAF",0,6,55,112840,120,339,22385,10536,1470,0.0056574884802103,"GMY",1,28900000,7100,20836,264396,90617,25412,0.202387169003487,NA,0,0,0,8828.84765625
560255942,560,255,1942,"SAF",0,6,53,290160,-9,346,24759,10716,1548,0.00632224604487419,"GMY",1,36900000,7028,20480,268595,91207,25412,0.175550237298012,NA,0,0,0,8828.84765625
560255943,560,255,1943,"SAF",0,6,52,198429,140,418,23908,10899,1610,0.00566327525302768,"GMY",1,44800000,6957,20758,273895,90784,25412,0.153598308563232,NA,0,0,0,8828.84765625
560255944,560,255,1944,"SAF",0,5,58,201500,140,484,28252,11081,1683,0.00582824181765318,"GMY",1,50736000,6128,18318,250837,90238,25412,0.136212766170502,NA,0,0,0,8828.84765625
560255945,560,255,1945,"SAF",0,6,64,206537,-9,536,24578,11265,1766,0.00641795713454485,"GMY",1,10648000,5300,10000,133062,89697,23627,0.079876571893692,NA,0,0,0,8828.84765625
560325940,560,325,1940,"SAF",0,7,62,28826,-9,363,21388,10353,1402,0.00535454507917166,"ITA",1,606523,1634,2258,17366,44470,8304,0.0295232869684696,NA,0,0,0,7697.38330078125
560325941,560,325,1941,"SAF",0,6,55,112840,120,339,22385,10536,1470,0.0056574884802103,"ITA",1,541238,-9,2063,15703,44830,8432,0.0200505349785089,NA,0,0,0,7697.38330078125
560325942,560,325,1942,"SAF",0,6,53,290160,-9,346,24759,10716,1548,0.00632224604487419,"ITA",1,493476,3750,1934,15057,45100,8574,0.0352170877158642,NA,0,0,0,7697.38330078125
560325943,560,325,1943,"SAF",0,6,52,198429,140,418,23908,10899,1610,0.00566327525302768,"ITA",1,412981,1702,1727,3388,44830,8682,0.021931491792202,NA,0,0,0,7697.38330078125
560355941,560,355,1941,"SAF",0,6,55,112840,120,339,22385,10536,1470,0.0056574884802103,"BUL",0,-9,-9,0,1185,6700,336,0.00166130671277642,NA,0,0,0,7629.224609375
560490977,560,490,1977,"SAF",0,5,152,1814627,67,7379,108629,27032,7336,0.00722942128777504,"DRC",0,36173,53,0,8043,24017,5379,0.00248269061557949,NA,0,0,0,NA
560510977,560,510,1977,"SAF",0,5,152,1814627,67,7379,108629,27032,7336,0.00722942128777504,"TAZ",0,136572,31,0,7397,16920,940,0.00122732319869101,NA,0,0,0,2319.2822265625
560540975,560,540,1975,"SAF",0,5,150,1247438,50,6570,100198,25669,6771,0.00683282036334276,"ANG",0,146004,30,5,4239,6123,695,0.000726407277397811,NA,0,0,0,2458.17358398438
560540976,560,540,1976,"SAF",0,5,151,1445492,59,7137,104062,26347,7053,0.00698341988027096,"ANG",0,-9,35,5,4107,6277,733,0.000833525089547038,NA,0,0,0,2458.17358398438
560540977,560,540,1977,"SAF",0,5,152,1814627,67,7379,108629,27032,7336,0.00722942128777504,"ANG",0,-9,47,5,4529,6450,772,0.000942262297030538,NA,0,0,0,2458.17358398438
560540978,560,540,1978,"SAF",0,5,154,2181013,78,7903,110501,27728,7609,0.00735882250592113,"ANG",0,-9,47,10,4644,6636,814,0.000942340528126806,NA,0,0,0,2458.17358398438
560540979,560,540,1979,"SAF",0,5,156,2241625,70,8781,117197,28440,7853,0.00742452638223767,"ANG",0,529165,47,10,5150,6828,858,0.000950991583522409,NA,0,0,0,2458.17358398438
560540980,560,540,1980,"SAF",0,5,156,2858612,70,9064,126143,29170,8138,0.0077956048771739,"ANG",0,682543,47,10,5154,7019,899,0.000978897209279239,NA,0,0,0,2458.17358398438
560540981,560,540,1981,"SAF",0,5,159,3081006,78,9004,141513,29919,8402,0.00813331827521324,"ANG",0,688223,53,10,5332,7209,941,0.00100584595929831,NA,0,0,0,2458.17358398438
560540982,560,540,1982,"SAF",0,5,159,2675998,78,8271,149477,30686,8663,0.0081275524571538,"ANG",0,781095,54,10,5092,7399,983,0.00101754534989595,NA,0,0,0,2458.17358398438
560540983,560,540,1983,"SAF",0,5,160,3306705,77,7190,156422,31467,8919,0.00796953774988651,"ANG",0,563002,54,10,5583,7592,1025,0.000975256087258458,NA,0,0,0,2458.17358398438
560540984,560,540,1984,"SAF",0,5,161,2634556,97,7827,167466,32254,9159,0.00803028512746096,"ANG",0,-9,60,10,5732,7793,1065,0.00106281344778836,NA,0,0,0,2458.17358398438
560540985,560,540,1985,"SAF",0,5,161,2147000,95,8582,171876,33043,9296,0.0080655300989747,"ANG",0,983690,66,10,5938,8003,1106,0.00113436474930495,NA,0,0,0,2458.17358398438
560540986,560,540,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"ANG",0,1090000,70,10,5963,8225,1215,0.00116988597437739,NA,0,0,0,2458.17358398438
560540987,560,540,1987,"SAF",0,5,161,3290000,102,9032,176347,34626,9569,0.00820106640458107,"ANG",0,819000,74,10,6661,8457,1323,0.00115026405546814,NA,0,0,0,2458.17358398438
560540988,560,540,1988,"SAF",0,5,161,3410000,100,8830,184479,35425,9706,0.00803912524133921,"ANG",0,819000,107,10,6267,8700,1432,0.00133602216374129,NA,0,0,0,2458.17358398438
560541983,560,541,1983,"SAF",0,5,160,3306705,77,7190,156422,31467,8919,0.00796953774988651,"MZM",0,360055,32,0,9225,13150,1034,0.00105335842818022,541560,1,0,0,437.820709228516
560541987,560,541,1987,"SAF",0,5,161,3290000,102,9032,176347,34626,9569,0.00820106640458107,"MZM",0,106090,65,0,8378,14116,1399,0.00118789612315595,541560,1,0,0,437.820709228516
560551968,560,551,1968,"SAF",0,5,133,332448,55,4060,66839,21292,4602,0.00588695425540209,"ZAM",0,49006,11,0,1704,4010,588,0.000506194250192493,NA,0,0,0,1142.31103515625
560551973,560,551,1973,"SAF",0,5,141,632491,40,5630,88579,24333,6128,0.00601363042369485,"ZAM",0,52000,16,0,4859,4614,1223,0.000694688817020506,NA,0,0,0,1142.31103515625
560551974,560,551,1974,"SAF",0,5,143,964228,45,5834,92472,24997,6492,0.00627637794241309,"ZAM",0,59000,16,0,5576,4751,1267,0.000701906101312488,NA,0,0,0,1142.31103515625
560551977,560,551,1977,"SAF",0,5,152,1814627,67,7379,108629,27032,7336,0.00722942128777504,"ZAM",0,70000,20,0,5884,5195,1399,0.000729400373529643,NA,0,0,0,1142.31103515625
560551978,560,551,1978,"SAF",0,5,154,2181013,78,7903,110501,27728,7609,0.00735882250592113,"ZAM",0,76000,14,0,6014,5355,1443,0.000690451357513666,NA,0,0,0,1142.31103515625
560551986,560,551,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"ZAM",0,69164,17,0,6625,6560,2092,0.000738828559406102,NA,0,0,0,1142.31103515625
560551987,560,551,1987,"SAF",0,5,161,3290000,102,9032,176347,34626,9569,0.00820106640458107,"ZAM",0,71014,17,0,6728,6720,2152,0.000737301772460341,NA,0,0,0,1142.31103515625
560552986,560,552,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"ZIM",0,389990,45,490,9380,8406,1488,0.00109322869684547,552560,1,0,0,926.174255371094
560552988,560,552,1988,"SAF",0,5,161,3410000,100,8830,184479,35425,9706,0.00803912524133921,"ZIM",0,460000,45,500,10576,8878,1605,0.00110496871639043,552560,1,0,0,926.174255371094
560570982,560,570,1982,"SAF",0,5,159,2675998,78,8271,149477,30686,8663,0.0081275524571538,"LES",0,10000,2,0,349,1400,0,7.10568565409631e-05,560570,1,0,0,405.757263183594
560570983,560,570,1983,"SAF",0,5,160,3306705,77,7190,156422,31467,8919,0.00796953774988651,"LES",0,23000,2,0,358,1434,0,7.41088297218084e-05,560570,1,0,0,405.757263183594
560570994,560,570,1994,"SAF",0,7,187,4071000,75,8525,204308,40436,10938,0.00833975989371538,"LES",0,32000,2,0,987,1977,157,0.000110292545286939,560570,1,0,0,405.757263183594
560571984,560,571,1984,"SAF",0,5,161,2634556,97,7827,167466,32254,9159,0.00803028512746096,"BOT",0,22000,3,0,776,1048,0,7.07974832039326e-05,560571,1,1,0,256.249542236328
560571985,560,571,1985,"SAF",0,5,161,2147000,95,8582,171876,33043,9296,0.0080655300989747,"BOT",0,20290,3,0,833,1088,0,7.18009396223351e-05,560571,1,1,0,256.249542236328
560571986,560,571,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"BOT",0,22590,4,0,920,1128,0,7.92689752415754e-05,560571,1,1,0,256.249542236328
560571987,560,571,1987,"SAF",0,5,161,3290000,102,9032,176347,34626,9569,0.00820106640458107,"BOT",0,27260,4,0,1050,1169,107,9.72403577179648e-05,560571,1,1,0,256.249542236328
560571988,560,571,1988,"SAF",0,5,161,3410000,100,8830,184479,35425,9706,0.00803912524133921,"BOT",0,38100,4,0,1080,1210,114,9.98344185063615e-05,560571,1,1,0,256.249542236328
560572986,560,572,1986,"SAF",0,5,161,2340000,90,8127,177616,33833,9432,0.00796377751976252,"SWA",0,8000,3,0,695,668,0,5.17288608534727e-05,560572,1,0,3,298.986907958984
560572988,560,572,1988,"SAF",0,5,161,3410000,100,8830,184479,35425,9706,0.00803912524133921,"SWA",0,8000,3,0,648,717,0,5.09084347868338e-05,560572,1,0,3,298.986907958984
560710952,560,710,1952,"SAF",0,5,77,65151,13,1258,24858,13918,2217,0.00516007095575333,"CHN",1,2709000,3026,1349,47919,582218,38325,0.0963980183005333,NA,0,0,0,11674.5927734375
560710953,560,710,1953,"SAF",0,5,79,58741,14,1298,25206,14240,2284,0.005016072653234,"CHN",1,2538205,3052,1774,49996,590820,38505,0.0951002687215805,NA,0,0,0,11674.5927734375
560731951,560,731,1951,"SAF",0,5,76,57071,11,1007,23588,13609,2154,0.0050590755417943,"PRK",0,-9,100,0,230,9086,480,0.00223041023127735,NA,0,0,0,12402.0048828125
560731952,560,731,1952,"SAF",0,5,77,65151,13,1258,24858,13918,2217,0.00516007095575333,"PRK",0,-9,211,0,231,8821,501,0.00312013668008149,NA,0,0,0,12402.0048828125
560731953,560,731,1953,"SAF",0,5,79,58741,14,1298,25206,14240,2284,0.005016072653234,"PRK",0,-9,260,4,547,8698,525,0.00356728606857359,NA,0,0,0,12402.0048828125
560740941,560,740,1941,"SAF",0,6,55,112840,120,339,22385,10536,1470,0.0056574884802103,"JPN",1,2929917,3075,6844,66842,72218,21290,0.0666311234235764,NA,0,0,0,13517.0009765625
560740942,560,740,1942,"SAF",0,6,53,290160,-9,346,24759,10716,1548,0.00632224604487419,"JPN",1,4414273,3075,7044,64275,72880,21480,0.0614425130188465,NA,0,0,0,13517.0009765625
560740943,560,740,1943,"SAF",0,6,52,198429,140,418,23908,10899,1610,0.00566327525302768,"JPN",1,6989871,3075,7820,66476,73903,21656,0.0602280423045158,NA,0,0,0,13517.0009765625
560740944,560,740,1944,"SAF",0,5,58,201500,140,484,28252,11081,1683,0.00582824181765318,"JPN",1,17227328,4325,5914,61792,74433,21842,0.0670792832970619,NA,0,0,0,13517.0009765625
560740945,560,740,1945,"SAF",0,6,64,206537,-9,536,24578,11265,1766,0.00641795713454485,"JPN",1,4002481,6095,2082,34266,72147,22004,0.0528760924935341,NA,0,0,0,13517.0009765625
565500998,565,500,1998,"NAM",0,7,187,94000,3,0,596,1660,152,0.000110779008537065,"UGA",0,230000,50,30,9457,20554,1122,0.00123763573355973,NA,0,0,0,3051.57202148438
565500999,565,500,1999,"NAM",0,7,190,120000,3,0,608,1695,158,0.000116249422717374,"UGA",0,199000,50,30,9768,21143,1172,0.00123974459711462,NA,0,0,0,3051.57202148438
565500000,565,500,2000,"NAM",0,7,191,109000,9,0,660,1726,163,0.000160219191457145,"UGA",0,135000,50,30,10269,21778,1222,0.00123713177163154,NA,0,0,0,3051.57202148438
